meal_id,actual_id,recipes,ingredients,methods,image,average_rating
535,5d727378422d438f3fea9698,"lẩu mắm,dừa tươi",||,||,,4.45
536,5d727378422d438f3fea9699,"thịt heo quay,mì ý xào bò,bông cải luộc,nước ép táo",||||,||||,,4.27
537,5d727378422d438f3fea969a,"bún măng vịt,sữa đậu xanh",||,||,,4.55
538,5d727378422d438f3fea969b,"canh đuôi heo hầm atiso,cá thu kho thịt ba chỉ,bò xào bông hành,chè sương sa hạt lựu",||||,||||,,5.0
539,5d727378422d438f3fea969c,"canh cải xoong nấu thịt băm,óc heo chiên giòn,thịt heo kho tiêu,sữa chua",||||,||||,,4.71
540,5d727378422d438f3fea969d,"bánh mì ốp la,trà xanh",||,||,,3.46
541,5d727378422d438f3fea969e,"canh củ năng thịt gà,mướp xào lòng gà,chạo chay,rau câu trái cây",||||,||||,,3.77
542,5d727378422d438f3fea969f,"canh rong biển,cà tím lăng bột chiên,thịt kho măng,đu đủ ướp lạnh",||||,||||,,3.89
543,5d727378422d438f3fea96a0,"hủ tiếu nam vang,nước ép táo",||,||,,3.32
544,5d727378422d438f3fea96a1,"canh bí đao nấu tôm nõn,gỏi mít non,đậu phụ xốt thịt băm,chè trái vải sương sa",||||,||||,,5.0
545,5d727378422d438f3fea96a2,"canh giò heo hầm thuốc bắc,rau củ xào tam sắc,cá chình nấu ớt xiêm,nước dừa tươi",||||,||||,,4.84
546,5d727378422d438f3fea96a3,"bún bò huế,trà nóng",||,||,,3.57
547,5d727379422d438f3fea96a4,"súp lạnh,rau muống xào chao,thịt heo kho đậu phụ,sinh tố mãng cầu",||||,||||,,3.67
548,5d727379422d438f3fea96a5,"canh khoai từ nấu tôm,bông bí xào tỏi,cá kèo kho rau răm,trái cây giằm",||||,||||,,4.29
549,5d727379422d438f3fea96a6,"bánh canh chả cá,nước sâm",||,||,,5.0
550,5d727379422d438f3fea96a7,"canh khổ qua cá rô đồng,gỏi cổ hủ dừa,sườn nướng nước cốt dừa,cam tươi",||||,||||,,4.05
551,5d727379422d438f3fea96a8,"canh tôm chua cay,mực nhồi xôi chiên,cá thu hấp tương gừng,chè đậu đỏ",||||,||||,,4.79
552,5d727379422d438f3fea96a9,"bánh cuốn nóng,sữa đậu nành",||,||,,3.98
553,5d727379422d438f3fea96aa,"canh sườn nấu khoai môn,tôm bọc củ sen chiên,chạo cá nướng sả,nước ép chanh dây",||||,||||,,3.56
554,5d727379422d438f3fea96ab,"canh cua rau nhút,gỏi bưởi,sườn nướng ruốc huế,sinh tố cà chua",||||,||||,,3.79
555,5d727379422d438f3fea96ac,"bánh cuốn nem nướng,nước cam ép",||,||,,3.57
556,5d727379422d438f3fea96ad,"lẩu cua đồng,bánh xèo nấm,bánh flan",|||,|||,,4.43
557,5d727379422d438f3fea96ae,"canh khổ qua dồn thịt,gỏi sen tôm thịt,gà quay,yaourt trái cây",||||,||||,,2.14
558,5d72737a422d438f3fea96af,"sandwich tươi nhân thịt gà,sữa tươi",||,||,,5.0
559,5d72737a422d438f3fea96b0,"canh củ dền nấu thịt,giá xào huyết,thịt bò kho,nước ép nho",||||,||||,,4.21
560,5d72737a422d438f3fea96b1,"canh mồng tơi nấu nấm,đậu bắp luộc,gà hấp hành,lê ướp lạnh",||||,||||,,3.55
561,5d72737a422d438f3fea96b2,"cháo hến,nước ép cà chua",||,||,,3.0
562,5d72737a422d438f3fea96b3,"canh cà tím chiên,gỏi măng,vịt om sấu,chè hạt sen táo tàu",||||,||||,,4.28
563,5d72737a422d438f3fea96b4,"canh bí đỏ thịt bằm,khổ qua dồn hải sản,cá chẻm hấp gừng,xoài ướp lạnh",||||,||||,,3.91
564,5d72737a422d438f3fea96b5,"phở bò,trà gừng",||,||,,4.0
565,5d72737a422d438f3fea96b6,"canh chua nghêu,gỏi sứa,cá ngừ kho thơm,chè mè đe",||||,||||,,3.93
566,5d72737a422d438f3fea96b7,"canh rau ngót nấu tôm,cải chua xào trứng,cá chạch kho nghệ,nước rong biển bông cúc",||||,||||,,4.47
567,5d72737a422d438f3fea96b8,"xôi bắp,nước ép cà rốt",||,||,,4.06
568,5d72737a422d438f3fea96b9,"canh cua nấu trứng,mực xào rối,cánh gà chiên nước mắm,nước ép thơm",||||,||||,,4.2
569,5d72737a422d438f3fea96ba,"canh cải xanh nấu hến,sò dương trộn bắp cải tím,tôm kho tiêu,kem sầu riêng",||||,||||,,4.51
570,5d72737b422d438f3fea96bb,"hủ tiếu sườn,nước sâm bí đao",||,||,,3.06
571,5d72737b422d438f3fea96bc,"canh mắm,cà tím xào thịt bằm,cá nục kho me,chè thưng khoai môn",||||,||||,,4.65
572,5d72737b422d438f3fea96bd,"canh cải mầm nấu giò sống,bắp non trộn gân bò,gà sao nấu sả,sâm bổ lượng",||||,||||,,4.79
573,5d72737b422d438f3fea96be,"bún gạo xào,sữa tươi",||,||,,0.0
574,5d72737b422d438f3fea96bf,"cá trê chiên giòn,rau muống xào tỏi,canh ngót nấu bò,bánh flan",||||,||||,,2.25
575,5d72737b422d438f3fea96c0,"thịt xông khói măng tây,bò xào tỏi tây,canh súp khoai tây cà rốt,sinh tố cà chua",||||,||||,,2.84
576,5d72737b422d438f3fea96c1,"bún mọc,sữa đậu phộng",||,||,,1.5
577,5d72737b422d438f3fea96c2,"lẩu nấm,chè hạt sen nhãn nhục",||,||,,2.6
578,5d72737b422d438f3fea96c3,"mực dồn thịt chiên,hải sản xào rau củ,canh khoai sọ nấu sườn,nước cam",||||,||||,,2.51
579,5d72737b422d438f3fea96c4,"cháo thịt bò, cà rốt,sinh tố chuối dừa",||,||,,4.5
580,5d72737b422d438f3fea96c5,"cá chẻm chiên xù xốt caramel,bắp cải tím trộn nghêu hấp,rau dền nấu tôm,nước ép ổi xá lị",||||,||||,,4.09
581,5d72737c422d438f3fea96c6,"tôm kho củ sen,salad cua thanh long,canh bao tử hầm tiêu xanh,táo ướp lạnh",||||,||||,,4.29
582,5d72737c422d438f3fea96c7,"bún thịt nướng,cà phê sữa",||,||,,2.36
583,5d72737c422d438f3fea96c8,"sườn heo chiên xốt cà chua,gỏi cuốn bỗng,canh cà rốt hầm sườn,nước ép sơ ri",||||,||||,,5.0
584,5d72737c422d438f3fea96c9,"mực chiên giòn vị trà xanh,nấm bạch tuyết xào thăn heo,khổ qua nhồi thịt,sinh tố cà chua",||||,||||,,4.25
585,5d72737c422d438f3fea96ca,"bún khô xào bắp cải tím, thịt bò,sữa đậu nành",||,||,,5.0
586,5d72737c422d438f3fea96cb,"cá lóc kho dừa,khoai tây dồn thịt đút lò phô mai,canh cá khoai cải bẹ xanh,chè bí đỏ sữa tươi",||||,||||,,5.0
587,5d72737c422d438f3fea96cc,"thịt ba rọi chiên,salad gà,canh củ dền hầm sườn,nước ép bưởi",||||,||||,,3.14
588,5d72737c422d438f3fea96cd,"miến cua xào,nước ép lê",||,||,,3.05
589,5d72737c422d438f3fea96ce,"cá hồi chiên xốt gấc,gỏi gà rau đắng,canh củ cải đỏ nấu sườn,mận ướp lạnh",||||,||||,,3.26
590,5d72737c422d438f3fea96cf,"tôm rim ba rọi,cải thìa xào tỏi,canh tôm bí ngòi,sinh tố cà chua",||||,||||,,4.2
591,5d72737d422d438f3fea96d0,"hủ tiếu nam vang,trà chanh",||,||,,4.0
592,5d72737d422d438f3fea96d1,"thịt bò xào cần,rau dền luộc,canh ngót cá khoai,chè đậu ngự",||||,||||,,3.15
593,5d72737d422d438f3fea96d2,"ếch hầm nồi đất,hoa kim châm xào thịt bò,canh tôm khoai mỡ,dưa hấu",||||,||||,,4.68
594,5d72737d422d438f3fea96d3,"mì quảng,nước ép táo",||,||,,5.0
595,5d72737d422d438f3fea96d4,"thịt cua xào chua ngọt,bông bí xào ba rọi,canh ngót nấu thịt bò,sinh tố mít",||||,||||,,4.04
596,5d72737d422d438f3fea96d5,"ếch chiên giòn,canh khoai sọ nấu sườn,cải xanh luộc,sinh tố đu đủ",||||,||||,,2.48
597,5d72737d422d438f3fea96d6,"sandwich nướng phi lê cá hồi,sinh tố saboche",||,||,,5.0
598,5d72737d422d438f3fea96d7,"cá điêu hồng kho tương,mướp xào lòng gà,canh chua hoa so đũa nấu tôm,nước ép lê",||||,||||,,3.27
599,5d72737d422d438f3fea96d8,"bún cá quỳnh côi,chè đậu xanh",||,||,,4.46
600,5d72737d422d438f3fea96d9,"mì lạnh trộn bò,sữa chua",||,||,,5.0
601,5d72737d422d438f3fea96da,"cá lóc om hoa điên điển,rau muống xào tỏi,canh chua tôm ngó sen,mãng cầu giằm",||||,||||,,2.9
602,5d72737d422d438f3fea96db,"nghêu nướng mỡ chài,rau cải xoong trộn bò,canh tôm bông cải,nước nho ép",||||,||||,,5.0
603,5d72737e422d438f3fea96dc,"bánh mì cá hộp,sinh tố cà chua",||,||,,4.45
604,5d72737e422d438f3fea96dd,"ếch rim sả ớt,xà lách trộn dầu giấm,canh sườn heo đậu đỏ,chè tàu hũ ky",||||,||||,,3.25
605,5d72737e422d438f3fea96de,"cà chua dồn thịt đút lò,hoa mướp xào ức gà,canh bò cải xanh,sữa chua",||||,||||,,4.73
606,5d72737e422d438f3fea96df,"hủ tiếu giò heo,nước ép lê",||,||,,5.0
607,5d72737e422d438f3fea96e0,"lẩu vịt,dâu giằm",||,||,,3.96
608,5d72737e422d438f3fea96e1,"mực dồn thịt chiên,bắp cải trắng luộc,canh bí đỏ nấu sườn,nước ép dưa hấu",||||,||||,,3.34
609,5d72737e422d438f3fea96e2,"cháo gà,sinh tố bơ",||,||,,5.0
610,5d72737e422d438f3fea96e3,"sườn nướng xốt xí muội,rau muống chẻ trộn tôm,củ năng nấu sườn,đào ướp lạnh",||||,||||,,3.52
611,5d72737e422d438f3fea96e4,"cá chim chiên tỏi,cà tím nướng mỡ hành,canh nấm nấu mướp,mận hà nội ngâm nước đường",||||,||||,,3.3
612,5d72737e422d438f3fea96e5,"bún giò heo nấu dọc mùng,nước ép táo",||,||,,5.0
613,5d72737e422d438f3fea96e6,"tôm kho rim,mực xào hành cần,canh tôm khoai môn,xoài ướp lạnh",||||,||||,,3.46
614,5d72737e422d438f3fea96e7,"thịt kho tiêu,dưa leo trộn sò điệp,canh thịt bằm mồng tơi,sâm bổ lượng",||||,||||,,4.61
615,5d72737e422d438f3fea96e8,"súp trái cây nấu gà,cà phê sữa đá",||,||,,3.91
616,5d72737f422d438f3fea96e9,"cá trê kho tương,rau bí xào tỏi,canh ngót cá điêu hồng,chè sương sáo",||||,||||,,3.72
617,5d72737f422d438f3fea96ea,"lươn nướng trộn hành tây,đậu phụ chiên sả ớt,canh bò nấu cải cúc,nước ép dưa hấu",||||,||||,,3.91
618,5d72737f422d438f3fea96eb,"cơm tấm sườn nướng,sinh tố dâu",||,||,,3.04
619,5d72737f422d438f3fea96ec,"chả giò chiên,lẩu hải sản,sinh tố cà rốt",|||,|||,,4.75
620,5d72737f422d438f3fea96ed,"thịt gà xào sa tế,bí ngòi hấp xốt dâu,canh bò cải xoong",|||,|||,,4.53
621,5d72737f422d438f3fea96ee,"bánh cuốn nóng,sữa đậu phộng",||,||,,2.04
622,5d72737f422d438f3fea96ef,"đậu hũ trắng kho sườn,bông bí xào tỏi,canh khổ qua cá thác lác,xoài chín ướp lạnh",||||,||||,,3.57
623,5d72737f422d438f3fea96f0,"cá chẻm xốt cam,gỏi măng tươi,canh bí đỏ nấu gà,nho đen ướp lạnh",||||,||||,,4.45
624,5d72737f422d438f3fea96f1,"cháo nghêu,sữa cao cao nóng",||,||,,5.0
625,5d72737f422d438f3fea96f2,"ếch chiên giòn,chả giò tôm bắp,canh ngót cá điêu hồng,rau câu trái cây",||||,||||,,4.08
626,5d727380422d438f3fea96f3,"cá thu chiên xốt cà,đọt bí xào thịt ba chỉ,canh khoai tím nấu tôm,sơ ri ướp lạnh",||||,||||,,3.18
627,5d727380422d438f3fea96f4,"mì quảng,cà phê sữa",||,||,,4.0
628,5d727380422d438f3fea96f5,"tôm nấu tỏi,hến xào xúc bánh tráng,canh cải xoong nấu bò,sinh tố sa bô chê",||||,||||,,5.0
629,5d727380422d438f3fea96f6,"thịt bò xào bông cải,rau cải xanh luộc,canh tàu hủ, hẹ nấu thịt bằm,sinh tố mãng cầu",||||,||||,,3.47
630,5d727380422d438f3fea96f7,"bánh hỏi cuốn thịt quay,nho ép",||,||,,4.38
631,5d727380422d438f3fea96f8,"ba rọi chiên nước mắm,bông cải xao cật heo,canh đậu hầm sườn heo,nước ép lê",||||,||||,,4.27
632,5d727380422d438f3fea96f9,"râu bạch tuộc sốt đậu tương,rau muống xào tỏi,canh chua hải sản,sữa chua",||||,||||,,5.0
633,5d727380422d438f3fea96fa,"bún thịt nướng,trà gừng",||,||,,3.0
634,5d727381422d438f3fea96fb,"cá trê chiên giòn, nước mắm gừng,nấm bào ngư xào thịt heo,canh tôm nấu mướp,sinh tố mít",||||,||||,,3.53
635,5d727381422d438f3fea96fc,"tép rim ba rọi,cải bó xôi xào tỏi,canh sườn nấu đậu ngự,dưa hấu",||||,||||,,5.0
636,5d727381422d438f3fea96fd,"súp cua,bơ giằm sữa",||,||,,3.32
637,5d727381422d438f3fea96fe,"lươn cuốn lá cách chiên,đu đủ trộn tôm,canh chua cá ba sa,chè bà ba",||||,||||,,5.0
638,5d727381422d438f3fea96ff,"ba rọi chiên giòn,canh cải xanh nấu gừng,bông hẹ xào bò,táo xanh ép",||||,||||,,4.41
639,5d727381422d438f3fea9700,"bún cá thu,nước ép dứa",||,||,,4.4
640,5d727381422d438f3fea9701,"bò nhúng giấm,dưa hấu",||,||,,5.0
641,5d727381422d438f3fea9702,"cá thu chiên xốt me,canh rau má nấu bò,măng xào tôm,sinh tố dâu",||||,||||,,3.35
642,5d727381422d438f3fea9703,"mì lạnh trộn bò,sữa chua",||,||,,4.0
643,5d727381422d438f3fea9704,"cá lóc om hoa điên điển,mực xào dưa cải,canh chua tôm ngó sen,mãng cầu giằm",||||,||||,,2.42
644,5d727382422d438f3fea9705,"nghêu nướng mỡ chài,rau cải xoong trộn bò,canh tôm bông cải,nước nho ép",||||,||||,,3.78
645,5d727382422d438f3fea9706,"bánh mì cá hộp,sinh tố cà chua",||,||,,3.45
646,5d727382422d438f3fea9707,"gà kho chay,xà lách trộn dầu giấm,canh sườn heo đậu đỏ,chè tàu hũ ky",||||,||||,,4.35
647,5d727382422d438f3fea9708,"cà chua dồn thịt đút lò,hoa mướp xào ức gà,canh bò cải xanh,sữa chua",||||,||||,,3.73
648,5d727382422d438f3fea9709,"hủ tiếu giò heo,nước ép lê",||,||,,4.0
649,5d727382422d438f3fea970a,"lẩu vịt,dâu giằm đá",||,||,,3.68
650,5d727382422d438f3fea970b,"mực dồn thịt chiên,gỏi rau nhút,canh bí đỏ nấu sườn,nước ép dưa hấu",||||,||||,,2.31
651,5d727382422d438f3fea970c,"cháo gà,sinh tố bơ",||,||,,4.0
652,5d727382422d438f3fea970d,"sườn nướng xốt xí muội,rau muống chẻ trộn tôm,củ năng nấu sườn,đào ướp lạnh",||||,||||,,3.28
653,5d727382422d438f3fea970e,"súp rong biển hải sản,cà tím nướng mỡ hành,canh nấm nấu mướp,mận hà nội ngâm nước đường",||||,||||,,3.71
654,5d727383422d438f3fea970f,"bún giò heo nấu dọc mùng,nước ép táo",||,||,,4.0
655,5d727383422d438f3fea9710,"tôm kho rim,ếch xào mướp hương,canh tôm khoai môn,xoài ướp lạnh",||||,||||,,4.03
656,5d727383422d438f3fea9711,"thịt kho tiêu,dưa leo trộn sò điệp,canh thịt bằm mồng tơi,sâm bổ lượng",||||,||||,,3.61
657,5d727383422d438f3fea9712,"súp trái cây nấu gà,cà phê sữa đá",||,||,,4.0
658,5d727383422d438f3fea9713,"cá trê kho tương,rau bí xào tỏi,canh ngót cá điêu hồng,chè sương sáo",||||,||||,,3.28
659,5d727383422d438f3fea9714,"lươn nướng trộn hành tây,đậu phụ chiên sả ớt,canh bò nấu cải cúc,nước ép dưa hấu",||||,||||,,3.45
660,5d727383422d438f3fea9715,"cơm tấm sườn nướng,sinh tố dâu",||,||,,3.14
661,5d727383422d438f3fea9716,"chả giò chiên,lẩu hải sản,sinh tố cà rốt",|||,|||,,3.75
662,5d727383422d438f3fea9717,"thịt gà xào sa tế,bí ngòi hấp xốt dâu,canh bò cải xoong",|||,|||,,3.53
663,5d727384422d438f3fea9718,"mì gói xào sò điệp,sinh tố chuối",||,||,,3.78
664,5d727384422d438f3fea9719,"canh hoa chuối nấu tôm mẻ,cá rô đồng kho tộ,thạch trà đường",|||,|||,,5.0
665,5d727384422d438f3fea971a,"cánh gà ram me,salad cà sốt trứng chiên chua cay,canh rau muống nấu me chua,bánh flan",||||,||||,,5.0
666,5d727384422d438f3fea971b,"bánh mì cuộn kem trái cây,nước táo ép",||,||,,5.0
667,5d727384422d438f3fea971c,"canh trứng bí ngòi,sườn lợn xào ngũ sắc,thịt kho tiêu,pudding xoài",||||,||||,,4.39
668,5d727384422d438f3fea971d,"gà xốt chanh dây,salad mầm rau muống,canh măng chua nấu cá nục,trà chanh",||||,||||,,4.37
669,5d727384422d438f3fea971e,"mì xào hải sàn,sữa đậu nành",||,||,,5.0
670,5d727384422d438f3fea971f,"canh cá kèo nấu nấm,rau cải xanh luộc chấm nước mắm,đậu phụ kho lòng heo,mía ướp lạnh",||||,||||,,4.2
671,5d727384422d438f3fea9720,"cá bống ram nghệ,canh nấm thịt xay,đọt bí xào thịt bò,chè bà ba",||||,||||,,4.74
672,5d727384422d438f3fea9721,"bún thịt nướng,nước ép bưởi",||,||,,2.0
673,5d727384422d438f3fea9722,"canh bầu nấu ngao,lươn kho măng,rau cải xào vừng,tàu hủ đá đường",||||,||||,,4.36
674,5d727385422d438f3fea9723,"tôm trộn ba khía,canh cua thiên lý,bò kho ớt,chè trái vải rau câu",||||,||||,,5.0
675,5d727385422d438f3fea9724,"bún gạo nấu bò viên,sữa tươi",||,||,,5.0
676,5d727385422d438f3fea9725,"canh cải xanh nấu cá rô,cá cơm kho tiêu,rau luộc,rau câu hạnh nhân",||||,||||,,4.23
677,5d727385422d438f3fea9726,"thịt đà điểu xào đậu hà lan,canh nấm rơm đậu phụ non,thịt ba chỉ kho keo,mãng cầu giằm",||||,||||,,5.0
678,5d727385422d438f3fea9727,"bánh bao,rau má nước dừa",||,||,,3.6
679,5d727385422d438f3fea9728,"thịt xào rau củ,cá hồi chưng tương,canh cải chua nấu bắp bò,chè nhãn nhục",||||,||||,,4.49
680,5d727385422d438f3fea9729,"sò huyết hấp rượu,tôm cuốn khoai tây vàng giòn,salad ngô non,xoài xay sữa chua",||||,||||,,5.0
681,5d727385422d438f3fea972a,"spaghetti xúc xích,nước ép cà rốt",||,||,,5.0
682,5d727385422d438f3fea972b,"lẩu nấm thịt bò,salad càng cua,đậu phụ kho lòng heo,bánh dứa caramel",||||,||||,,4.34
683,5d727385422d438f3fea972c,"củ sen nhồi thịt ráng,canh bầu nấu tôm khô,thịt kho nấm rơm,sinh tố dừa",||||,||||,,4.61
684,5d727385422d438f3fea972d,"miến gà tôm thịt,sữa bắp",||,||,,3.68
685,5d727386422d438f3fea972e,"chả đùm thịt gà,canh kim chi nấu tép,cà tím xào tép,bánh chuối",||||,||||,,4.3
686,5d727386422d438f3fea972f,"gỏi nha đam tôm,canh giò heo đu đủ,bông bí xào tỏi,chè thốt nốt nước dừa",||||,||||,,4.02
687,5d727386422d438f3fea9730,"cháo lòng,nước sâm",||,||,,5.0
688,5d727386422d438f3fea9731,"salad thịt bò cà tím,chả cá chiên,canh cải con tôm viên,nước ép cam",||||,||||,,4.53
689,5d727387422d438f3fea9732,"cá trê kho tiêu,canh ngó sen thịt heo,bí luộc chấm kho quẹt,bánh flan",||||,||||,,5.0
690,5d727388422d438f3fea9733,"bánh mì ốp la,sữa đậu nàn",||,||,,2.0
691,5d72738a422d438f3fea9734,"thịt nhồi nấu đông cô rim dầu hào,canh bí xanh nấu tôm đồng,rau muống luộc,chè bắp",||||,||||,,4.59
692,5d72738a422d438f3fea9735,"canh bò nấu khế,lưỡi heo nấu pate,gỏi hoa chuối,bánh bí đỏ hấp",||||,||||,,4.24
693,5d72738a422d438f3fea9736,"sandwich kẹp xúc xích,nước ổi ép",||,||,,5.0
694,5d72738a422d438f3fea9737,"ếch xào tía tô,súp rong biển hải sản,đậu bắp luộc chấm chao,sinh tố dâu",||||,||||,,4.32
695,5d72738a422d438f3fea9738,"gỏi bê tái chanh,canh khổ qua cá thác lác,thịt kho nước dừa,sinh tố cà rốt",||||,||||,,3.11
696,5d72738a422d438f3fea9739,"bún chả cá,sữa đậu xanh",||,||,,3.0
697,5d72738a422d438f3fea973a,"cánh vịt nấu tương,canh ngao rau răm,đậu phụ chiên,dưa hấu ướp lạnh",||||,||||,,3.79
698,5d72738a422d438f3fea973b,"đùi heo xông khói cuộn bơ,gỏi ngó sen,canh gà nha đa đam,thạch kiwi",||||,||||,,4.71
699,5d72738a422d438f3fea973c,"bún thang,nước ép cam",||,||,,3.0
700,5d72738a422d438f3fea973d,"canh rau ngót nấu cá rô đồng,khổ qua xào trứng,cà tím nhồi thịt rim nước tương,thạch đậụ xanh",||||,||||,,3.96
701,5d72738b422d438f3fea973e,"canh cà nấu hến,thịt luộc cuốn bánh tráng mè,salad xoài thịt gà,chè đậu đỏ bánh lọt",||||,||||,,4.35
702,5d72738b422d438f3fea973f,"hủ tiếu,sinh tố dưa hấu",||,||,,3.0
703,5d72738b422d438f3fea9740,"gà xào xúp lơ,cá trứng nướng,canh hẹ tàu hủ non,chè hạt sen long nhãn",||||,||||,,4.38
704,5d72738b422d438f3fea9741,"cua om giấm,canh mực chua ngọt,đậu cove xào tỏi,chè táo xọn",||||,||||,,4.55
705,5d72738b422d438f3fea9742,"cháo cá lóc rau đắng,sinh tố chuối dừa",||,||,,3.42
706,5d72738b422d438f3fea9743,"cá điêu hồng hấp tàu xì,gỏi cải đắng trộn tôm thịt,canh rua dền tím nấu tôm,nước rau má",||||,||||,,5.0
707,5d72738b422d438f3fea9744,"tôm rim thịt,cải bó xôi xào bò,canh cải bẹ xanh nấu ruốc,táo ướp lạnh",||||,||||,,3.98
708,5d72738b422d438f3fea9745,"bún thịt nướng,cà phê sữa",||,||,,1.0
709,5d72738c422d438f3fea9746,"sườn heo xiên sốt cà chua,ớt chuông xào bò,canh cà rốt hầm sườn,nước sơ ri ép",||||,||||,,4.77
710,5d72738c422d438f3fea9747,"mực chiên giòn vị trà xanh,rau càng cua trộn thịt bò trứng bách thảo,canh khổ qua dồn thịt,sinh tố cà chua",||||,||||,,3.24
711,5d72738c422d438f3fea9748,"bún gạo xào,sữa đậu nành nóng",||,||,,5.0
712,5d72738c422d438f3fea9749,"cá lóc kho nghệ,đọt lanh luộc,canh cua rau đay,chè đậu đỏ",||||,||||,,4.27
713,5d72738c422d438f3fea974a,"nem bắc,khổ qua xào trứng,canh củ dền hầm sườn,nước ép cóc chín",||||,||||,,4.19
714,5d72738c422d438f3fea974b,"bún sứa,nước ép lê",||,||,,5.0
715,5d72738c422d438f3fea974c,"gà kho gừng,gỏi sầu đâu,canh gà lá giang,mận ướp lạnh",||||,||||,,2.92
716,5d72738c422d438f3fea974d,"tôm rim ba rọi,cải thìa xào tỏi,canh tôm bí xanh,sinh tố cà chua",||||,||||,,3.29
717,5d72738c422d438f3fea974e,"hủ tiếu nam vang,sinh tố chuối",||,||,,3.0
718,5d72738c422d438f3fea974f,"thịt bò xào cần,rau dền luộc,canh dưa leo rong biển sườn non,chè đậu ngự",||||,||||,,2.94
719,5d72738c422d438f3fea9750,"thịt ba rọi kho trứng,hoa thiên lý xào bò,canh tôm khoai mỡ,dưa hấu ướp lạnh",||||,||||,,4.36
720,5d72738d422d438f3fea9751,"mì quảng,nước trà lipton",||,||,,3.7
721,5d72738d422d438f3fea9752,"thịt cua xao chua ngọt,bông bí xào ba rọi,canh giò heo nấu rau củ,sinh tố mít",||||,||||,,4.28
722,5d72738d422d438f3fea9753,"ếch chiên giòn,canh rau ngót nấu thịt bò,cải xanh luộc,sinh tố đu đủ",||||,||||,,2.88
723,5d72738d422d438f3fea9754,"chả lục kep sandwich,sinh tố bơ",||,||,,5.0
724,5d72738d422d438f3fea9755,"cá điêu hồng kho tương,mướp xào lòng gà,canh khổ qua cá thác lácnước ép táo",|||,|||,,3.47
725,5d72738d422d438f3fea9756,"bún chả cá,trái cây ướp lạnh",||,||,,2.5
726,5d72738d422d438f3fea9757,"mì lạnh trộn bò,sữa chua",||,||,,3.0
727,5d72738e422d438f3fea9758,"cá lóc kho tiêu,gỏi gà rau đắng,canh rau má thịt bò,mãng cầu ta ướp lạnh",||||,||||,,3.96
728,5d72738e422d438f3fea9759,"mực dồn thịt xốt cam,rau củ luộc chấm tương hạt kho sả,canh tôm bông cải,nước ép nho",||||,||||,,3.38
729,5d72738e422d438f3fea975a,"bánh mì cá hộp,cà phê đá",||,||,,3.33
730,5d72738e422d438f3fea975b,"gà kho sả nghệ,rau càng cua trộn thịt bò,canh khổ qua nấu tôm khô,sinh tố cà rốt",||||,||||,,3.84
731,5d72738e422d438f3fea975c,"cá nục hấp hành,nộm chuối chay,canh rau đắng nấu tôm,sữa chua",||||,||||,,4.19
732,5d72738e422d438f3fea975d,"bánh xèo thịt vịt,sữa ca cao",||,||,,5.0
733,5d72738e422d438f3fea975e,"bắp bò hấp hành,rau cải xanh xào,canh nấm tràm thịt băm,dâu giằm đá",||||,||||,,3.78
734,5d72738e422d438f3fea975f,"mực dồn thịt chiên,bắp cải trắng luộc,canh bí đỏ nấu sườn,nước ép nho",||||,||||,,2.83
735,5d72738e422d438f3fea9760,"cháo gà,nước trà atiso",||,||,,3.88
736,5d72738e422d438f3fea9761,"tôm trộm ba khía,rau muống chẻ trộn tôm,canh bí xanh nấu sườn,chôm chôm ướp lạnh",||||,||||,,4.41
737,5d72738f422d438f3fea9762,"cá sapa chiên dầu mè,cà tím nướng mỡ hành,canh nấm rơm nấu mướp,chuối cau",||||,||||,,3.28
738,5d72738f422d438f3fea9763,"bún mọc,nước ép lê",||,||,,0.0
739,5d72738f422d438f3fea9764,"sườn non chua ngọt,gỏi gà rau má,canh tôm khoai môn,dưa hấu ướp lạnh",||||,||||,,4.26
740,5d72738f422d438f3fea9765,"thịt heo kho tàu,giá hẹ ngâm chua,canh cua rau đay,sâm bổ lượng",||||,||||,,3.57
741,5d72738f422d438f3fea9766,"súp cua,cà phê sữa",||,||,,1.0
742,5d72738f422d438f3fea9767,"cá trê chiên mắm gừng,ngọn bí xào tỏi,canh riêu cá điêu hồng,chè sương sáo",||||,||||,,4.56
743,5d72738f422d438f3fea9768,"lươn nướng trộn hành tây,đậu phụ chiên muối sả,canh bò nấu cải cúc,nước ép dưa hấu",||||,||||,,3.67
744,5d72738f422d438f3fea9769,"bánh cuốn,nước bưởi",||,||,,5.0
745,5d72738f422d438f3fea976a,"lẩu thái,sinh tố cà chua",||,||,,2.0
746,5d727390422d438f3fea976b,"chào gà,gỏi gà bắp cải,nho ướp lạnh",|||,|||,,4.13
747,5d727390422d438f3fea976c,"pizza hải sản,cà phê sữa",||,||,,5.0
748,5d727390422d438f3fea976d,"cá lóc nướng muối ớt,cải xanh luộc cuộn nấm sốt thăn heo xào gừng,canh bí đỏ nấu gà,dưa gang giằm",||||,||||,,4.49
749,5d727390422d438f3fea976e,"vịt khìa,đậu phụ chiên sả,canh tôm bông cải,lê ướp lạnh",||||,||||,,3.11
750,5d727390422d438f3fea976f,"bánh mì cá,sữa tươi",||,||,,1.0
751,5d727390422d438f3fea9770,"dưa gang giằm,cải xoong xào ba rọi,canh cải chua nấu chả cả,chè sấu",||||,||||,,4.71
